,pmid,PubDate,EPubDate,Source,AuthorList,LastAuthor,Title,Volume,Issue,Pages,LangList,NlmUniqueID,ISSN,ESSN,PubTypeList,RecordStatus,PubStatus,ArticleIds,DOI,History,References,HasAbstract,PmcRefCount,FullJournalName,ELocationID,SO,abstract,year
102,12860546,2003 Jul-Aug,,Am J Sports Med,"['Feller JA', 'Webster KE']",Webster KE,A randomized comparison of patellar tendon and hamstring tendon anterior cruciate ligament reconstruction.,31,4,564-73,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12860546', '10.1177/03635465030310041501']",10.1177/03635465030310041501,"['2003/07/16 05:00', '2003/12/03 05:00', '2003/07/16 05:00']",[],1,0,The American journal of sports medicine,,2003 Jul-Aug;31(4):564-73,"BACKGROUND: Patellar and hamstring tendon autografts are the most frequently used graft types for anterior cruciate ligament reconstruction, but few direct comparisons of outcomes have been published. HYPOTHESIS: There is no difference in outcome between the two types of reconstruction. STUDY DESIGN: Prospective randomized clinical trial. METHODS: After isolated anterior cruciate ligament rupture, 65 patients were randomized to receive either a patellar tendon or a four-strand hamstring tendon graft reconstruction, and results were reviewed at 4, 8, 12, 24, and 36 months. RESULTS: Pain on kneeling was more common and extension deficits were greater in the patellar tendon group. There were greater quadriceps peak torque deficits in the patellar tendon group at 4 and 8 months but not thereafter. In the hamstring tendon group, active flexion deficits were greater from 8 to 24 months, and KT-1000 arthrometer side-to-side differences in anterior knee laxity at 134 N were greater. Cincinnati knee scores, International Knee Documentation Committee ratings, and rates of return to preinjury activity levels were not significantly different between the two groups. CONCLUSIONS: Both grafts resulted in satisfactory functional outcomes but with increased morbidity in the patellar tendon group and increased knee laxity and radiographic femoral tunnel widening in the hamstring tendon group.",2003
103,12860539,2003 Jul-Aug,,Am J Sports Med,"['Tashiro T', 'Kurosawa H', 'Kawakami A', 'Hikita A', 'Fukui N']",Fukui N,Influence of medial hamstring tendon harvest on knee flexor strength after anterior cruciate ligament reconstruction. A detailed evaluation with comparison of single- and double-tendon harvest.,31,4,522-9,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12860539', '10.1177/31.4.522']",10.1177/31.4.522,"['2003/07/16 05:00', '2003/12/03 05:00', '2003/07/16 05:00']",[],1,0,The American journal of sports medicine,,2003 Jul-Aug;31(4):522-9,"BACKGROUND: The advantages of hamstring tendon autografts for anterior cruciate ligament reconstruction are well known; however, concerns have arisen regarding the influence of hamstring tendon harvest on postoperative weakness in knee flexion. PURPOSE: To evaluate the influence of hamstring tendon harvest on knee flexion strength in patients undergoing anterior cruciate ligament reconstruction. STUDY DESIGN: Prospective randomized study. METHODS: Ninety patients were randomly assigned at surgery to undergo anterior cruciate ligament reconstruction with either a semitendinosus tendon autograft or a semitendinosus and gracilis tendon autograft. Quadriceps and hamstring muscle strength was tested before surgery and at 6, 12, and 18 months after surgery. RESULTS: There was no significant difference in clinical results between the groups and neither group showed a significant decrease in isokinetic hamstring muscle strength. However, when the subjects' knees were at positions of 70 degrees or more of flexion, both isokinetic and isometric measurements revealed a significant decrease in hamstring muscle strength in both groups. The strength in the group with semitendinosus and gracilis tendons was considerably less than that in the group with semitendinosus tendon alone at 18 months. CONCLUSIONS: Tendon harvest causes significant weakness of hamstring muscle strength at high knee flexion angles, but such weakness can be minimized if the gracilis tendon is preserved.",2003
104,12793556,2003 May,,J Bone Joint Surg Br,"['Meighan AA', 'Keating JF', 'Will E']",Will E,Outcome after reconstruction of the anterior cruciate ligament in athletic patients. A comparison of early versus delayed surgery.,85,4,521-4,['English'],0375355,0301-620X,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12793556', '10.1302/0301-620x.85b4.13743']",10.1302/0301-620x.85b4.13743,"['2003/06/10 05:00', '2003/06/24 05:00', '2003/06/10 05:00']","['J Bone Joint Surg Br. 2004 Mar;86(2):308; author reply 308. PMID: 15046452', 'J Bone Joint Surg Br. 2004 Jul;86(5):778; author reply 778. PMID: 15274281']",1,0,The Journal of bone and joint surgery. British volume,,2003 May;85(4):521-4,"We randomised 31 patients with acute tears of the anterior cruciate ligament (ACL) to receive either early (within 2 weeks) or delayed (8 to 12 weeks) reconstruction using a quadruple hamstring graft in order to determine if there was any functional advantage to early reconstruction. Outcome measures included return of knee movement, muscle dynamometry, International Knee Documentation Committee (IKDC) scores and Tegner activity levels. Two cases of symptomatic deep-venous thrombosis occurred in the early group. The mean range of movement was significantly greater at two weeks in the delayed group. Quadriceps muscle power was significantly better in the delayed group at 12 weeks (p < 0.05). These trends were evident at later time points, but were not statistically significant. One patient in each group had clinically significant knee stiffness at 52 weeks. IKDC scores and Tegner activity levels were not significantly different at 52 weeks. We conclude that there is no functional advantage to be gained by early reconstruction of the ACL.",2003
105,12736838,2003 May,2003 Mar 14,Eur J Appl Physiol,"['Alkjaer T', 'Simonsen EB', 'Jørgensen U', 'Dyhre-Poulsen P']",Dyhre-Poulsen P,Evaluation of the walking pattern in two types of patients with anterior cruciate ligament deficiency: copers and non-copers.,89,3-4,301-8,['English'],100954790,1439-6319,,"['Clinical Trial', 'Comparative Study', 'Controlled Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish+epublish,"['12736838', '10.1007/s00421-002-0787-x']",10.1007/s00421-002-0787-x,"['2002/11/25 00:00', '2003/05/09 05:00', '2004/02/28 05:00', '2003/05/09 05:00']",[],1,0,European journal of applied physiology,,2003 May;89(3-4):301-8,"The purpose of the present study was to investigate whether different walking patterns in healthy subjects and in coper and non-coper subjects with deficient anterior cruciate ligaments could be quantified. An inverse dynamics approach was used to calculate joint kinematics and kinetics for flexion and extension. EMG signals of the hamstrings and quadriceps muscles were recorded. The results showed that the peak knee flexion angle was greater in the copers than in the controls. There was a positive correlation between the peak knee extensor moment and peak knee flexion angle. Furthermore, at a given peak knee flexion angle, the peak knee extensor moment was significantly larger in the controls than in the non-copers. The hip extensor moment in the copers was significantly larger than that of the non-copers and the controls. In conclusion, the three groups walked according to different patterns. It is suggested that the copers stabilized their knee joint by co-contraction of the hamstrings and quadriceps muscles, while the non-copers lacked this ability. Instead, the non-copers reduced the knee extensor moment in order to decrease anterior displacement of the tibia. The walking pattern differences observed between the copers and non-copers may explain their different post-injury activity levels.",2003
106,12641643,2003 Apr,,Scand J Med Sci Sports,"['Liu-Ambrose T', 'Taunton JE', 'MacIntyre D', 'McConkey P', 'Khan KM']",Khan KM,The effects of proprioceptive or strength training on the neuromuscular function of the ACL reconstructed knee: a randomized clinical trial.,13,2,115-23,['English'],9111504,0905-7188,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12641643', '10.1034/j.1600-0838.2003.02113.x', '2113']",10.1034/j.1600-0838.2003.02113.x,"['2003/03/19 04:00', '2003/07/04 05:00', '2003/03/19 04:00']",[],1,0,Scandinavian journal of medicine & science in sports,,2003 Apr;13(2):115-23,"OBJECTIVES: The purpose of this study was to determine the effects of a proprioceptive training program (PT) vs. a strength training (ST) program on neuromuscular function after anterior cruciate ligament (ACL) reconstruction. The second purpose was to establish the determinants of functional ability for the operated limb. METHODS: Ten participants with unilateral ACL reconstructions were randomly assigned to one of the following 12-week training protocols: (1) isotonic ST, and (2) PT. The outcome measures were: (1) peak torque time of the hamstring muscles (PeakTT), (2) average concentric and eccentric torques of the quadriceps and hamstring muscles, (3) one-legged single hop for distance (SLHD), (4) one-legged time hop (TH), and (5) subjective scores. RESULTS: : There was a significant group by time interaction effect for PeakTT (P = 0.017). The PT group demonstrated greater percent change in isokinetic torques than the ST group at the end of the 12 weeks (P < or = 0.05). Participants in both groups demonstrated similar significant gains in functional ability and subjective scores (P < or = 0.014). Quadriceps strength is a determinant of functional ability for the operated limb (R2 = 0.72). CONCLUSIONS: : Both training protocols influenced PeakTT. The beneficial effects of ST on PeakTT appear to be load-dependent, while sufficient practice may be crucial in maintaining PeakTT improvements induced by PT. Proprioceptive training alone can induce isokinetic strength gains. Restoring and increasing quadriceps strength is essential to maximize functional ability of the operated knee joint.",2003
107,12527244,2003 Jan,,Clin Biomech (Bristol),"['Ramsey DK', 'Wretenberg PF', 'Lamontagne M', 'Németh G']",Németh G,Electromyographic and biomechanic analysis of anterior cruciate ligament deficiency and functional knee bracing.,18,1,28-34,['English'],8611877,0268-0033,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['12527244', '10.1016/s0268-0033(02)00138-9', 'S0268003302001389']",10.1016/s0268-0033(02)00138-9,"['2003/01/16 04:00', '2003/03/19 04:00', '2003/01/16 04:00']",[],1,0,"Clinical biomechanics (Bristol, Avon)",,2003 Jan;18(1):28-34,"OBJECTIVE: Examine the neuromuscular response to functional knee bracing relative to anterior tibial translations in vivo. DESIGN: During randomised brace conditions, electromyographic data with simultaneous skeletal tibiofemoral kinematics were recorded from four anterior cruciate ligament deficient subjects to investigate the effect of the DonJoy Legend functional brace during activity. BACKGROUND: Knee braces do not increase knee stability but may influence afferent inputs from proprioception and therefore one might expect changes in muscle firing patterns, amplitude and timing. METHODS: Hoffman bone pins affixed with markers were implanted into the tibia and femur for kinematic measurement. The EMG data from the rectus femoris, semitendinosus, biceps femoris, and lateral head of the gastrocnemius were integrated for each subject in three separate time periods: 250 ms preceding footstrike and two consecutive 125 ms time intervals following footstrike. RESULTS: With brace, semitendinosus activity significantly decreased 17% prior to footstrike whereas bicep femoris significantly decreased 44% during A2, (P<0.05). Rectus femoris activity significantly increased 21% in A2 (P<0.05). No consistent reductions in anterior translations were evident. CONCLUSION: Our preliminary findings, based on a limited number of subjects, indicate joint stability may result from proprioceptive feedback rather than the mechanical stabilising effect of the brace. Despite a significant increase in rectus femoris activity upon landing, only one subject demonstrated an increase in anterior tibial drawer. RELEVANCE: Studies have shown functional braces do not mechanically stabilise the anterior cruciate ligament deficient knee. Perhaps bracing alters proprioceptive feedback. It has been shown that bracing the anterior cruciate ligament deficient knee may affect hamstring and quadriceps activity. Our findings stresses the importance of functional knee bracing combined with proprioceptive and muscular coordination training in order to increase joint stability.",2003
108,12439778,2002 Nov,,Int J Sports Med,"['Rebai H', 'Barra V', 'Laborde A', 'Bonny JM', 'Poumarat G', 'Coudert J']",Coudert J,Effects of two electrical stimulation frequencies in thigh muscle after knee surgery.,23,8,604-9,['English'],8008349,0172-4622,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12439778', '10.1055/s-2002-35525']",10.1055/s-2002-35525,"['2002/11/20 04:00', '2003/03/27 05:00', '2002/11/20 04:00']",[],1,0,International journal of sports medicine,,2002 Nov;23(8):604-9,"The purpose of this study was to compare the effects of two protocols of electrical stimulation combined with voluntary contractions on the recovery of thigh muscles after anterior cruciate ligament (ACL) surgery. Ten sportsmen with a mean age of 26 yrs were randomly assigned into two groups: a 80 Hz stimulated group (5 patients) and a 20 Hz stimulated group (5 patients). All patients received electrical stimulation of the quadriceps femoris, five days a week, for 12 weeks, and had a standard program of voluntary contractions. Muscle and fat volumes of the thigh were assessed using MRI before surgery and after 12 weeks of rehabilitation. Quadriceps and hamstring muscle strength were evaluated by isokinetic measurements. Twelve weeks after surgery, the quadriceps peak torque deficit in the operated limb with respect to the non operated limb at 180 degrees /s and 240 degrees /s was significantly (p < 0.05) less in the 20 Hz group than in the 80 Hz group. This difference was not confirmed when comparing the pre-surgery quadriceps peak torque of the operated limb with the post-surgery one. Subcutaneous fat volume was increased for the two groups at the post-surgery test. This increase was significantly (p < 0.05) greater for the 80 Hz group. Thigh muscle volume deficit was not significantly different between the two groups.",2002
109,12121424,2002 Apr,,Scand J Med Sci Sports,"['Henriksson M', 'Rockborn P', 'Good L']",Good L,Range of motion training in brace vs. plaster immobilization after anterior cruciate ligament reconstruction: a prospective randomized comparison with a 2-year follow-up.,12,2,73-80,['English'],9111504,0905-7188,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['12121424', '10.1034/j.1600-0838.2002.120203.x', 'sms120203']",10.1034/j.1600-0838.2002.120203.x,"['2002/07/18 10:00', '2002/09/07 10:01', '2002/07/18 10:00']",[],1,0,Scandinavian journal of medicine & science in sports,,2002 Apr;12(2):73-80,"The purpose of this prospective and randomized study was to compare rehabilitation with early range of motion (ROM) training vs immobilization following anterior cruciate ligament (ACL) reconstruction. Fifty patients, undergoing an ACL reconstruction with a bone-patellar tendon-bone graft, were postoperatively allocated randomly to either a plaster cast or a brace for 5 weeks. The brace group had ROM exercises from postoperative day 7. The commencement of ROM exercises was postponed 4 weeks for the plaster group compared to the brace group, but progressed subsequently with equal speed. There was no difference between the groups in the ROM of flexion or extension 20 weeks after the ACL reconstruction and later. Twenty-four months after surgery, the muscle strength deficit in the hamstring muscles (isokinetic measurements; percent difference, injured vs uninjured) was significantly larger in the brace group (mean +/- SD: 5.9 +/- 7.8%, P < 0.01) than in the plaster group (- 0.9 +/- 11.8%, NS) (brace vs plaster group, P < 0.05). Furthermore, there was also a tendency in the brace group to a larger strength deficit in the quadriceps muscle (brace: 11.1 +/- 13.2%, P < 0.001; plaster: 3.8 +/- 12.9%, NS) (brace vs plaster group, P= 0.07). There was no difference between the groups in the total sagittal knee laxity, as measured with an arthrometer, or in the subjective knee function or activity level (Lysholm score together with the Tegner activity level) between the groups. It is concluded that the postoperative treatment with early range of motion training after ACL reconstruction gave as good ROM, knee stability, subjective knee function and activity level as the treatment with immobilization. It is hypothesized that the larger strength deficit observed after rehabilitation with early range of motion training is secondary to the more intensive training and physical therapist involvement that was demanded in order to achieve full ROM following immobilization.",2002
110,11953554,2002 Mar,,Clin J Sport Med,"['Meyers MC', 'Sterling JC', 'Marley RR']",Marley RR,Efficacy of stairclimber versus cycle ergometry in postoperative anterior cruciate ligament rehabilitation.,12,2,85-94,['English'],9103300,1050-642X,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial', 'Validation Study']",PubMed - indexed for MEDLINE,ppublish,"['11953554', '10.1097/00042752-200203000-00004']",10.1097/00042752-200203000-00004,"['2002/04/16 10:00', '2002/05/25 10:01', '2002/04/16 10:00']",[],1,0,Clinical journal of sport medicine : official journal of the Canadian Academy of Sport Medicine,,2002 Mar;12(2):85-94,"OBJECTIVE: To examine the effective use of stair climbing as an alternative to cycling for knee rehabilitation in an actual injured sport population. DESIGN: Repeated-measures multivariate analyses with data collected during anterior cruciate ligament (ACL) rehabilitation. SETTING: Clinical rehabilitation setting following ACL reconstruction. PARTICIPANTS: 46 athletes with ACL reconstruction (32 males, 14 females; age 25.5 +/- 8.9 yrs) were randomly assigned to either cycle or stairclimber programs previously matched by metabolic equivalents (METs) and heart rate. MAIN OUTCOME MEASURES: Isokinetic testing was performed at 4 and 12 weeks postoperatively on the uninjured knee to safely determine mean and peak concentric quadriceps, eccentric quadriceps, concentric hamstring, and eccentric hamstring peak torques. Pre/post leg girths were also measured bilaterally (+7.6, +15.2, +22.9, -7.6, -15.2, -22.9 cm) proximal/distal to the patella. RESULTS: Multivariate analysis of variance indicated no differences (Wilks' Lambda F(8,37) = 1.461; p = 0.21; eta(2) = 0.240; Power = 0.556) in strength gains (NM) between cycle and stair climbing groups, respectively, in mean concentric quadriceps (58.4 +/- 12.0 vs. 37.1 +/- 13.2), peak concentric quadriceps (77.0 +/- 14.7 vs. 36.8 +/- 16.2), mean eccentric quadriceps (57.2 +/- 12.7 vs. 79.2 +/- 14.0), peak eccentric quadriceps (78.6 +/- 19.3 vs. 105.5 +/- 21.3), mean concentric hamstring (14.3 +/- 3.9 vs. 6.5 +/- 4.3), peak concentric hamstring (24.0 +/- 6.7 vs. 22.2 +/- 7.4), mean eccentric hamstring (22.6 +/- 8.6 vs. 23.8 +/- 9.5), or peak eccentric hamstring (23.5 +/- 11.2 vs. 36.7 +/- 12.3) response. A significant stair climbing effect (Wilks' Lambda F(6,37) = 2.95; p = 0.02; eta(2) = 0.324; Power = 0.843) was observed in gastrocnemius girth (-15.2 cm) in both injured (0.5 +/- 0.1 cm vs. 0.3 +/- 0.1 cm, p < 0.04) and non-injured (0.3 +/- 0.1 cm vs. 0.0 +/- 0.1 cm, p < 0.008) legs. CONCLUSIONS: In conclusion, the results of the data suggest no deleterious effect of stair climbing on knee isokinetic performance or limb girth measurements, and confirms the use of stair climbing as a viable adjunct/alternative to cycle ergometry in ACL-injured athletes.",2002
111,11912091,2002 Mar-Apr,,Am J Sports Med,"['Shaieb MD', 'Kan DM', 'Chang SK', 'Marumoto JM', 'Richardson AB']",Richardson AB,A prospective randomized comparison of patellar tendon versus semitendinosus and gracilis tendon autografts for anterior cruciate ligament reconstruction.,30,2,214-20,['English'],7609541,0363-5465,,"['Clinical Trial', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11912091', '10.1177/03635465020300021201']",10.1177/03635465020300021201,"['2002/03/26 10:00', '2002/04/19 10:01', '2002/03/26 10:00']",[],1,0,The American journal of sports medicine,,2002 Mar-Apr;30(2):214-20,"Seventy patients with patellar tendon or hamstring tendon autografts for single-incision anterior cruciate ligament reconstruction were evaluated at least 2 years after surgery. All reconstructions were performed by the same surgeon, and metal interference screws were used for fixation of all grafts. No significant differences were noted between groups for Lysholm score, reduction in activity, KT-1000 arthrometer findings, quadriceps muscle size, return to sports, or ability to jump and do hard cuts and pivots. Significantly more patients in the patellar tendon group had patellofemoral pain at 6 months after surgery than did the hamstring tendon patients (48% versus 20%), and at last follow-up the incidence of patellofemoral pain was 42% and 20%, respectively. Fourteen patients in the patellar tendon group and seven in the hamstring tendon group had loss of motion (approximately 5 degrees ). Four patients (two in each group) had treatment failures and their results were not included in the clinical examination data. At 2 years' follow-up, 97% of patients with patellar tendon grafts and 100% of patients with hamstring tendon grafts rated their results as good or excellent. We found that hamstring tendon grafts performed similarly to patellar tendon grafts, although fewer patients in the hamstring tendon group had patellofemoral pain and loss of motion.",2002
112,11685356,2001 Sep,,Knee Surg Sports Traumatol Arthrosc,"['Feller JA', 'Webster KE', 'Gavin B']",Gavin B,Early post-operative morbidity following anterior cruciate ligament reconstruction: patellar tendon versus hamstring graft.,9,5,260-6,['English'],9314730,0942-2056,,"['Clinical Trial', 'Clinical Trial, Phase I', 'Comparative Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11685356', '10.1007/s001670100216']",10.1007/s001670100216,"['2000/07/05 00:00', '2001/03/11 00:00', '2001/10/31 10:00', '2002/01/05 10:01', '2001/10/31 10:00']",[],1,0,"Knee surgery, sports traumatology, arthroscopy : official journal of the ESSKA",,2001 Sep;9(5):260-6,"This study documented postoperative morbidity during the first 4 months following anterior cruciate ligament (ACL) reconstruction using either patellar tendon or hamstring tendon autograft. Sixty-five patients undergoing primary arthroscopically assisted single-incision ACL reconstruction were randomized to have a central third bone patellar tendon bone autograft (PT) or a doubled semitendinosus/doubled gracilis autograft (HS). Postoperatively patients undertook a standard 'accelerated' rehabilitation protocol. Patients were reviewed after 2 weeks, 8 weeks, and 4 months. At each review the location and severity of general knee pain and the presence and severity of anterior knee pain (AKP) were recorded as were the presence and size of an effusion as well as the active and passive flexion and passive extension deficits compared to the contralateral limb. Pain on kneeling, KT-1000 measured side to side difference in anterior tibial displacement, isokinetic assessment of quadriceps and hamstring peak torque deficits, IKDC score and Cincinnati sports activity level were also recorded after 4 months. After 2 weeks more patients in the PT group complained of AKP and reported that the pain was more severe. After 8 weeks there was no significant difference between the groups for any variable. After 4 months the severity of general pain experienced and the incidence of pain on kneeling were greater in the PT group. The PT group also demonstrated a significantly greater quadriceps peak torque deficit at 240 degrees /s. IKDC scores were higher in the HS group, but Cincinnati sports activity scores were higher in the PT group. Although we observed a lower morbidity in the HS group, primarily related to pain, the severity of pain in both groups was relatively low and, in light of the higher mean sports activity level observed in the PT group at 4 months the clinical impact of the difference may not be significant.",2001
113,11568194,2001 Sep,,J Bone Joint Surg Am,"[""O'Neill DB""]",O'Neill DB,Arthroscopically assisted reconstruction of the anterior cruciate ligament. A follow-up report.,83,9,1329-32,['English'],0014030,0021-9355,,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial', ""Research Support, Non-U.S. Gov't""]",PubMed - indexed for MEDLINE,ppublish,"['11568194', '10.2106/00004623-200109000-00006']",10.2106/00004623-200109000-00006,"['2001/09/25 10:00', '2001/10/05 10:01', '2001/09/25 10:00']",[],1,0,The Journal of bone and joint surgery. American volume,,2001 Sep;83(9):1329-32,"BACKGROUND: The purpose of this study was to further delineate the outcome of arthroscopically assisted anterior cruciate ligament reconstruction in 125 patients who had previously been followed for two to five years. One of the original 125 patients was excluded from the present study because of insufficient follow-up, and an additional group of 101 patients was added. All 225 patients in the present study were followed for a minimum of six years. METHODS: Patients were randomly assigned to reconstruction with a double-stranded semitendinosus-gracilis graft with use of a two-incision technique (group I), reconstruction with a patellar ligament graft with use of a two-incision technique (group II), or reconstruction with a patellar ligament graft with use of a single-incision endoscopic technique (group III). The groups were compared with regard to the rate of graft failure, the amount of instability, knee strength, radiographic signs of degenerative changes, and functional outcome. RESULTS: There was no significant difference among the three groups with regard to the rate of graft failure, the amount of knee instability, or the functional outcome. A normal or nearly normal functional outcome was recorded for 208 (92%) of the 225 patients. There were significant differences among the groups with regard to quadriceps muscle-strength deficits: group I had fewer patients with deficits than group III, and groups I and III both had fewer patients with deficits than group II (p = 0.04). There also were significant differences among the groups with regard to hamstring muscle-strength deficits: group III had fewer patients with deficits than group II, and group II had fewer patients with deficits than group I (p < 0.01). Twelve knees (16%) in group I, six knees (8%) in group II, and eight knees (11%) in group III showed radiographic evidence of progressive degenerative changes, but the differences among the three groups were not significant. CONCLUSION: Although 11.6% of the 225 knees had radiographic evidence of degenerative arthritis at a minimum of six years after arthroscopically assisted reconstruction of the anterior cruciate ligament, the choice of graft and the technique of reconstruction did not seem to affect the rate of development of these changes.",2001
114,11491426,2001 Summer,,Am J Knee Surg,"['Wojtys EM', 'Huston LJ']",Huston LJ,"""Custom-fit"" versus ""off-the-shelf"" ACL functional braces.",14,3,157-62,['English'],8804841,0899-7403,,"['Clinical Trial', 'Comparative Study', 'Evaluation Study', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,['11491426'],,"['2001/08/09 10:00', '2002/01/05 10:01', '2001/08/09 10:00']",[],1,0,The American journal of knee surgery,,2001 Summer;14(3):157-62,"Many sports medicine practitioners believe ""custom-fit"" functional braces are superior in performance to ""off-the-shelf"" braces for anterior cruciate ligament (ACL)-deficient knees. However, this is not well substantiated. This study compares a Donjoy custom-fit ACL brace (CE 2000), Donjoy off-the-shelf brace (Goldpoint), and an athletic taping technique to determine their role in our clinical practice. Five patients (3 men and 2 women) with isolated, unilateral, chronic ACL tears with an average age of 27 years (range: 19-35 years) were used to evaluate these three restraint systems. Anterior tibial laxity, quadriceps and hamstrings strength, endurance, standing long jump, brace migration with exercise, and pattern of muscle response to forced anterior tibial displacement were studied. Each patient was tested without a brace and then in each of the three test conditions (custom brace, off-the-shelf brace, and tape), with the order of testing randomized. The Donjoy custom-fit ACL functional brace did not reduce anterior laxity or improve standing long jump, muscle strength, endurance, or muscle response times significantly more than the off-the-shelf ACL brace. Both braces improved anterior stability over knee taping when the knee muscles were contracted under the low forces used in this study. After 1 hour of exercise, brace migration was significantly greater (P=.03) for the CE-2000 custom brace (18.6 mm) than for the Goldpoint off-the-shelf brace (4.5 mm). There appears to be no advantage to the more expensive custom-fit knee brace over the off-the-shelf brace.",2001
115,11447547,2001 Jul,,Arthroscopy,"['Nicholas SJ', 'Tyler TF', 'McHugh MP', 'Gleim GW']",Gleim GW,The effect on leg strength of tourniquet use during anterior cruciate ligament reconstruction: A prospective randomized study.,17,6,603-7,['English'],8506498,0749-8063,1526-3231,"['Clinical Trial', 'Journal Article', 'Randomized Controlled Trial']",PubMed - indexed for MEDLINE,ppublish,"['11447547', '10.1053/jars.2001.24854', 'S0749806301773185']",10.1053/jars.2001.24854,"['2001/07/12 10:00', '2002/01/05 10:01', '2001/07/12 10:00']",[],1,0,Arthroscopy : the journal of arthroscopic & related surgery : official publication of the Arthroscopy Association of North America and the International Arthroscopy Association,,2001 Jul;17(6):603-7,"PURPOSE: The purpose of this study was to prospectively evaluate the effect of tourniquet use during endoscopic anterior cruciate ligament (ACL) reconstruction surgery on dorsiflexion strength, plantarflexion strength, quadriceps strength, and calf and thigh girth. TYPE OF STUDY: The study was a prospective, double-blind, randomized clinical trial. METHODS: Forty-eight patients were prospectively randomized into 2 groups: (1) tourniquet use during surgery (T) and, (2) no tourniquet use during surgery (NT). Within 1 week before ACL reconstruction, all patients were evaluated for isometric plantarflexion and dorsiflexion strength, thigh strength, and thigh and calf girth. These same measurements were repeated 3 weeks postoperatively. At 6 months, isokinetic quadriceps strength was evaluated at 60 degrees per second. All patients underwent ACL reconstruction using a patella-tendon autograft and a tourniquet was placed on the affected extremity. In all 25 T patients, the tourniquet was inflated to 300 mm Hg. The average tourniquet time was 85 +/- 7 minutes (range, 51 to 114 minutes). RESULTS: ACL reconstruction resulted in a significant decrease in thigh girth (P <.01), calf girth (P <.01), dorsiflexion strength (P <.01), and plantarflexion strength (P <.05) at 3 weeks postoperatively in both groups. The T group had a greater decrease in thigh girth than the NT group (P <.05). Tourniquet use did not have an effect on calf girth (P =.53), dorsiflexion strength (P =.17), or plantarflexion strength (P =.32) at 3 weeks postoperatively. Tourniquet use also had no effect on quadriceps strength at 6 months postoperatively (P =.78). CONCLUSIONS: Tourniquet use of less than 114 minutes during ACL reconstruction had no effect on the strength of the lower extremity after surgery.",2001
